run_num,run_id,scan_id,ordinal,wheel,direction,tension_state,metadata_correct_digit,before_code,after_code,before_digit,after_digit,truth_digit,is_true_gate,position_valid,collection_mode,action_type,sample_rate,channels,audio_duration_s,motion_duration_s,quality_valid,final_step,event_count,target_rms,target_peak,target_clipped,reference_rms,reference_peak,reference_clipped,audio_overflow,contains_non_finite,scan_start_code,scan_start_digit,transition
196,run_000196,20,6,1,CCW,UNLOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274758,True,171,2,0.0021443500049254326,0.025665283203125,0,0.0022154143092605826,0.037261962890625,0,False,False,3062,3,8→9
197,run_000197,20,7,1,CCW,UNLOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275245,True,171,2,0.0025300326461404196,0.0252685546875,0,0.002315725132621684,0.035491943359375,0,False,False,3062,3,9→0
198,run_000198,20,8,1,CCW,UNLOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273796,True,171,2,0.0022950655089656767,0.025726318359375,0,0.002200748370342695,0.036468505859375,0,False,False,3062,3,0→1
199,run_000199,20,9,1,CCW,UNLOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275165,True,171,2,0.0020125620376670785,0.0386962890625,0,0.0022581970379956743,0.03350830078125,0,False,False,3062,3,1→2
200,run_000200,20,10,1,CCW,UNLOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27448,True,171,2,0.0063816083357842645,0.302947998046875,0,0.005350785017627015,0.1422119140625,0,False,False,3062,3,2→3
201,run_000201,21,1,2,CCW,UNLOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274912,True,171,2,0.005830377987476186,0.159332275390625,0,0.006618329506673081,0.185211181640625,0,False,False,3462,4,4→5
202,run_000202,21,2,2,CCW,UNLOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274879,True,171,2,0.0070279111137779935,0.327484130859375,0,0.004365170871724248,0.096221923828125,0,False,False,3462,4,5→6
203,run_000203,21,3,2,CCW,UNLOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275485,True,171,2,0.007377486214363106,0.371734619140625,0,0.005026973933243843,0.111053466796875,0,False,False,3462,4,6→7
204,run_000204,21,4,2,CCW,UNLOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275102,True,171,2,0.007931081703249444,0.370147705078125,0,0.006854706152928679,0.19586181640625,0,False,False,3462,4,7→8
205,run_000205,21,5,2,CCW,UNLOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274757,True,171,2,0.0037109233461491285,0.096954345703125,0,0.003039383464437382,0.04119873046875,0,False,False,3462,4,8→9
206,run_000206,21,6,2,CCW,UNLOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274556,True,171,2,0.002423190447912432,0.026092529296875,0,0.0022266269463961934,0.029571533203125,0,False,False,3462,4,9→0
207,run_000207,21,7,2,CCW,UNLOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274143,True,171,2,0.005486300658405201,0.2330322265625,0,0.004962119021851843,0.13812255859375,0,False,False,3462,4,0→1
208,run_000208,21,8,2,CCW,UNLOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274678,True,171,2,0.005153557370275252,0.246307373046875,0,0.0026067728948245003,0.041107177734375,0,False,False,3462,4,1→2
209,run_000209,21,9,2,CCW,UNLOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274734,True,171,2,0.005319503640894142,0.24468994140625,0,0.00376627744281751,0.072723388671875,0,False,False,3462,4,2→3
210,run_000210,21,10,2,CCW,UNLOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273506,True,171,2,0.00693304517797953,0.29571533203125,0,0.005762746576243715,0.206024169921875,0,False,False,3462,4,3→4
211,run_000211,22,1,2,CCW,LOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274477,True,171,2,0.004261802542887952,0.129608154296875,0,0.0031679208693449145,0.103668212890625,0,False,False,3462,4,4→5
212,run_000212,22,2,2,CCW,LOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274199,True,171,2,0.00975563228311012,0.2940673828125,0,0.0029845408780439604,0.04437255859375,0,False,False,3462,4,5→6
213,run_000213,22,3,2,CCW,LOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273616,True,171,2,0.007175169928741195,0.2047119140625,0,0.004439418166302642,0.113494873046875,0,False,False,3462,4,6→7
214,run_000214,22,4,2,CCW,LOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274986,True,171,2,0.008088467294554917,0.367950439453125,0,0.0051469689666854635,0.125518798828125,0,False,False,3462,4,7→8
215,run_000215,22,5,2,CCW,LOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274095,True,171,2,0.005491451837154183,0.21527099609375,0,0.0029513704589821345,0.03521728515625,0,False,False,3462,4,8→9
216,run_000216,22,6,2,CCW,LOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274644,True,171,2,0.005411102065267233,0.233612060546875,0,0.002333597662211615,0.036407470703125,0,False,False,3462,4,9→0
217,run_000217,22,7,2,CCW,LOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275054,True,171,2,0.005481952378067431,0.216094970703125,0,0.004018394003101316,0.09149169921875,0,False,False,3462,4,0→1
218,run_000218,22,8,2,CCW,LOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274467,True,171,2,0.006250407649879328,0.255401611328125,0,0.002591945674628057,0.036865234375,0,False,False,3462,4,1→2
219,run_000219,22,9,2,CCW,LOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275639,True,171,2,0.005748980492554527,0.183013916015625,0,0.0034349527284294507,0.07135009765625,0,False,False,3462,4,2→3
220,run_000220,22,10,2,CCW,LOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275434,True,171,2,0.01105833861500946,0.369140625,0,0.005374594516999384,0.161041259765625,0,False,False,3462,4,3→4
221,run_000221,23,1,2,CCW,LOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27482,True,171,2,0.0032090220253834486,0.110931396484375,0,0.004989061215386497,0.144073486328125,0,False,False,3762,7,7→8
222,run_000222,23,2,2,CCW,LOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275354,True,171,2,0.004930099712247459,0.1959228515625,0,0.002859384927314632,0.031280517578125,0,False,False,3762,7,8→9
223,run_000223,23,3,2,CCW,LOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274531,True,171,2,0.0066716051495375895,0.253143310546875,0,0.0026834371758233722,0.03411865234375,0,False,False,3762,7,9→0
224,run_000224,23,4,2,CCW,LOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274745,True,171,2,0.006119614112817075,0.2381591796875,0,0.003532458314891087,0.08416748046875,0,False,False,3762,7,0→1
225,run_000225,23,5,2,CCW,LOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275061,True,171,2,0.0043914740485058315,0.116668701171875,0,0.002914156013132481,0.035980224609375,0,False,False,3762,7,1→2
226,run_000226,23,6,2,CCW,LOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274708,True,171,2,0.006854014417222775,0.2381591796875,0,0.0042048106605678415,0.118988037109375,0,False,False,3762,7,2→3
227,run_000227,23,7,2,CCW,LOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27554,True,171,2,0.008706303472319144,0.34210205078125,0,0.00463032654193058,0.146392822265625,0,False,False,3762,7,3→4
228,run_000228,23,8,2,CCW,LOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27433,True,171,2,0.009636594563107047,0.410186767578125,0,0.003197824515469799,0.065093994140625,0,False,False,3762,7,4→5
229,run_000229,23,9,2,CCW,LOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274937,True,171,2,0.010255175650617574,0.29962158203125,0,0.003944191059947303,0.075439453125,0,False,False,3762,7,5→6
230,run_000230,23,10,2,CCW,LOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275456,True,171,2,0.004089838786044653,0.128021240234375,0,0.0036543634434104254,0.053253173828125,0,False,False,3762,7,6→7
231,run_000231,24,1,2,CCW,UNLOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273904,True,171,2,0.010756725881524027,0.555389404296875,0,0.009315049493929403,0.276580810546875,0,False,False,3762,7,7→8
232,run_000232,24,2,2,CCW,UNLOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275059,True,171,2,0.004617370641249011,0.162445068359375,0,0.004944653908746475,0.126556396484375,0,False,False,3762,7,8→9
233,run_000233,24,3,2,CCW,UNLOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274329,True,171,2,0.0037093921193343113,0.147369384765625,0,0.003582757886048712,0.105316162109375,0,False,False,3762,7,9→0
234,run_000234,24,4,2,CCW,UNLOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275278,True,171,2,0.009462165168439826,0.4197998046875,0,0.004506817195974932,0.143280029296875,0,False,False,3762,7,0→1
235,run_000235,24,5,2,CCW,UNLOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274701,True,171,2,0.007435684483593738,0.3037109375,0,0.002809770292496661,0.050994873046875,0,False,False,3762,7,1→2
236,run_000236,24,6,2,CCW,UNLOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275076,True,171,2,0.005890741036649204,0.200836181640625,0,0.0037023073429982545,0.0699462890625,0,False,False,3762,7,2→3
237,run_000237,24,7,2,CCW,UNLOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275513,True,171,2,0.0077837993801596695,0.216217041015625,0,0.00527155078923797,0.14605712890625,0,False,False,3762,7,3→4
238,run_000238,24,8,2,CCW,UNLOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274659,True,171,2,0.007588421569457932,0.208709716796875,0,0.004776341872859095,0.109619140625,0,False,False,3762,7,4→5
239,run_000239,24,9,2,CCW,UNLOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274907,True,171,2,0.008483123685072234,0.397125244140625,0,0.00719141062057229,0.1776123046875,0,False,False,3762,7,5→6
240,run_000240,24,10,2,CCW,UNLOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274414,True,171,2,0.005577905483143906,0.29058837890625,0,0.006034519825942894,0.125732421875,0,False,False,3762,7,6→7
241,run_000241,25,1,2,CCW,UNLOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273996,True,171,2,0.005273445176484724,0.242767333984375,0,0.004169247376871459,0.106597900390625,0,False,False,3062,0,0→1
242,run_000242,25,2,2,CCW,UNLOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274472,True,171,2,0.005353717847395423,0.181060791015625,0,0.0027549727158931196,0.04144287109375,0,False,False,3062,0,1→2
243,run_000243,25,3,2,CCW,UNLOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274708,True,171,2,0.007041950323333423,0.267822265625,0,0.0029096505513654704,0.04852294921875,0,False,False,3062,0,2→3
244,run_000244,25,4,2,CCW,UNLOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274791,True,171,2,0.008666366267768996,0.27069091796875,0,0.004952452528476915,0.124969482421875,0,False,False,3062,0,3→4
245,run_000245,25,5,2,CCW,UNLOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275036,True,171,2,0.007866311134875037,0.28436279296875,0,0.0060817259106597825,0.15643310546875,0,False,False,3062,0,4→5
246,run_000246,25,6,2,CCW,UNLOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27407,True,171,2,0.0051479188742805685,0.204193115234375,0,0.00493058274794656,0.095367431640625,0,False,False,3062,0,5→6
247,run_000247,25,7,2,CCW,UNLOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275694,True,171,2,0.006097659757218891,0.29144287109375,0,0.0057502498362391645,0.156463623046875,0,False,False,3062,0,6→7
248,run_000248,25,8,2,CCW,UNLOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274825,True,171,2,0.005573946527450527,0.181732177734375,0,0.006762172017011357,0.20404052734375,0,False,False,3062,0,7→8
249,run_000249,25,9,2,CCW,UNLOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27516,True,171,2,0.003500872381204316,0.088043212890625,0,0.0027027184852798977,0.0341796875,0,False,False,3062,0,8→9
250,run_000250,25,10,2,CCW,UNLOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274373,True,171,2,0.0058239877616407636,0.265045166015625,0,0.004097787180543207,0.116607666015625,0,False,False,3062,0,9→0
251,run_000251,26,1,2,CCW,LOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274167,True,171,2,0.007097054028778236,0.2196044921875,0,0.00923226524090431,0.25372314453125,0,False,False,3062,0,0→1
252,run_000252,26,2,2,CCW,LOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273754,True,171,2,0.002048659095249146,0.04522705078125,0,0.0021411058221245905,0.0384521484375,0,False,False,3062,0,1→2
253,run_000253,26,3,2,CCW,LOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274426,True,171,2,0.0040986059469441585,0.140899658203125,0,0.003216387603018356,0.061920166015625,0,False,False,3062,0,2→3
254,run_000254,26,4,2,CCW,LOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274905,True,171,2,0.006871762925994621,0.264495849609375,0,0.0041050094315921645,0.10882568359375,0,False,False,3062,0,3→4
255,run_000255,26,5,2,CCW,LOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274759,True,171,2,0.005473912473126231,0.181427001953125,0,0.004129705033070239,0.077056884765625,0,False,False,3062,0,4→5
256,run_000256,26,6,2,CCW,LOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274127,True,171,2,0.005820384600621214,0.23809814453125,0,0.0036403506148849495,0.05657958984375,0,False,False,3062,0,5→6
257,run_000257,26,7,2,CCW,LOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274267,True,171,2,0.002988455276522265,0.086700439453125,0,0.004389082104138674,0.088592529296875,0,False,False,3062,0,6→7
258,run_000258,26,8,2,CCW,LOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274788,True,171,2,0.0046946354828209524,0.23980712890625,0,0.004130798651899513,0.09716796875,0,False,False,3062,0,7→8
259,run_000259,26,9,2,CCW,LOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273447,True,171,2,0.003177580306266573,0.12530517578125,0,0.0024743968002448663,0.0428466796875,0,False,False,3062,0,8→9
260,run_000260,26,10,2,CCW,LOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274519,True,171,2,0.0017993654639553408,0.0281982421875,0,0.0021273474302286126,0.037841796875,0,False,False,3062,0,9→0
261,run_000261,27,1,2,CCW,LOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274742,True,171,2,0.006883199812406483,0.29364013671875,0,0.0043275275212814575,0.12725830078125,0,False,False,3562,5,5→6
262,run_000262,27,2,2,CCW,LOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274023,True,171,2,0.00411487184891124,0.130157470703125,0,0.008298758703848585,0.1551513671875,0,False,False,3562,5,6→7
263,run_000263,27,3,2,CCW,LOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274608,True,171,2,0.006691153540863571,0.3389892578125,0,0.004439687849611022,0.0885009765625,0,False,False,3562,5,7→8
264,run_000264,27,4,2,CCW,LOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274309,True,171,2,0.002947147945774343,0.14373779296875,0,0.0026025317064306617,0.044921875,0,False,False,3562,5,8→9
265,run_000265,27,5,2,CCW,LOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274304,True,171,2,0.002214285192355851,0.075592041015625,0,0.0023057162574715503,0.046356201171875,0,False,False,3562,5,9→0
266,run_000266,27,6,2,CCW,LOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274436,True,171,2,0.006132677439485869,0.263885498046875,0,0.004420885179083073,0.105804443359375,0,False,False,3562,5,0→1
267,run_000267,27,7,2,CCW,LOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275107,True,171,2,0.0043712285560480926,0.14678955078125,0,0.0028468447257151658,0.040740966796875,0,False,False,3562,5,1→2
268,run_000268,27,8,2,CCW,LOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27402,True,171,2,0.006442515016818685,0.259124755859375,0,0.004656420289970915,0.1025390625,0,False,False,3562,5,2→3
269,run_000269,27,9,2,CCW,LOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274504,True,171,2,0.00913694908573729,0.36395263671875,0,0.004770092199347172,0.118499755859375,0,False,False,3562,5,3→4
270,run_000270,27,10,2,CCW,LOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274431,True,171,2,0.0031367368944146875,0.10528564453125,0,0.0036279966504662088,0.05303955078125,0,False,False,3562,5,4→5
271,run_000271,28,1,2,CCW,UNLOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275513,True,171,2,0.00908550016025799,0.305450439453125,0,0.009694175175426404,0.30865478515625,0,False,False,3562,5,5→6
272,run_000272,28,2,2,CCW,UNLOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274798,True,171,2,0.005531740110125417,0.2392578125,0,0.005106033619968428,0.117156982421875,0,False,False,3562,5,6→7
273,run_000273,28,3,2,CCW,UNLOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274579,True,171,2,0.007288889425955386,0.401580810546875,0,0.009171248203675634,0.298095703125,0,False,False,3562,5,7→8
274,run_000274,28,4,2,CCW,UNLOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274268,True,171,2,0.003331600890673033,0.0872802734375,0,0.0028303418572764917,0.048370361328125,0,False,False,3562,5,8→9
275,run_000275,28,5,2,CCW,UNLOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274746,True,171,2,0.007569767120964014,0.34930419921875,0,0.0033083131830996954,0.071380615234375,0,False,False,3562,5,9→0
276,run_000276,28,6,2,CCW,UNLOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274592,True,171,2,0.007839128571340424,0.341796875,0,0.005217089481012648,0.13250732421875,0,False,False,3562,5,0→1
277,run_000277,28,7,2,CCW,UNLOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273612,True,171,2,0.004204103019890775,0.147705078125,0,0.0024958681988861125,0.043914794921875,0,False,False,3562,5,1→2
278,run_000278,28,8,2,CCW,UNLOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273978,True,171,2,0.004992179526308006,0.193603515625,0,0.005078826457457226,0.130126953125,0,False,False,3562,5,2→3
279,run_000279,28,9,2,CCW,UNLOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275032,True,171,2,0.006532383331709128,0.2552490234375,0,0.0047159499523713394,0.089324951171875,0,False,False,3562,5,3→4
280,run_000280,28,10,2,CCW,UNLOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274398,True,171,2,0.0070467498609213634,0.2388916015625,0,0.0059174165596719164,0.155853271484375,0,False,False,3562,5,4→5
281,run_000281,29,1,2,CCW,UNLOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273879,True,171,2,0.003234843190690312,0.07574462890625,0,0.004619908513582089,0.112823486328125,0,False,False,3862,8,8→9
282,run_000282,29,2,2,CCW,UNLOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274117,True,171,2,0.004901986215422569,0.1600341796875,0,0.004015137472885872,0.07562255859375,0,False,False,3862,8,9→0
283,run_000283,29,3,2,CCW,UNLOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274041,True,171,2,0.00460109146974752,0.214324951171875,0,0.0036000299449910444,0.091888427734375,0,False,False,3862,8,0→1
284,run_000284,29,4,2,CCW,UNLOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27512,True,171,2,0.005045884332710936,0.306640625,0,0.003377782452045991,0.0457763671875,0,False,False,3862,8,1→2
285,run_000285,29,5,2,CCW,UNLOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274787,True,171,2,0.006201693375041401,0.249725341796875,0,0.005187597116060149,0.12884521484375,0,False,False,3862,8,2→3
286,run_000286,29,6,2,CCW,UNLOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275092,True,171,2,0.006155223251600317,0.215179443359375,0,0.004481639725591091,0.07769775390625,0,False,False,3862,8,3→4
287,run_000287,29,7,2,CCW,UNLOADED,-1,3462,3562,4,5,5,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274622,True,171,2,0.00799729051534391,0.27496337890625,0,0.005923864038693346,0.141326904296875,0,False,False,3862,8,4→5
288,run_000288,29,8,2,CCW,UNLOADED,-1,3562,3662,5,6,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274814,True,171,2,0.0062483237369992065,0.211761474609375,0,0.005880872182897564,0.156585693359375,0,False,False,3862,8,5→6
289,run_000289,29,9,2,CCW,UNLOADED,-1,3662,3762,6,7,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275005,True,171,2,0.00548106434212209,0.235382080078125,0,0.00581984475851159,0.160125732421875,0,False,False,3862,8,6→7
290,run_000290,29,10,2,CCW,UNLOADED,-1,3762,3862,7,8,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27467,True,171,2,0.009511600594186456,0.618316650390625,0,0.007337619035096794,0.23431396484375,0,False,False,3862,8,7→8
291,run_000291,30,1,2,CCW,LOADED,-1,3862,3962,8,9,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274835,True,171,2,0.005630432233816542,0.240020751953125,0,0.008817051260001865,0.27587890625,0,False,False,3862,8,8→9
292,run_000292,30,2,2,CCW,LOADED,-1,3962,3062,9,0,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274257,True,171,2,0.0015607544695463965,0.023529052734375,0,0.0022639643089477474,0.04180908203125,0,False,False,3862,8,9→0
293,run_000293,30,3,2,CCW,LOADED,-1,3062,3162,0,1,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275052,True,171,2,0.004409695055361113,0.19464111328125,0,0.0032740592130176753,0.071441650390625,0,False,False,3862,8,0→1
294,run_000294,30,4,2,CCW,LOADED,-1,3162,3262,1,2,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275464,True,171,2,0.003078307076802515,0.09014892578125,0,0.003413566937631883,0.04791259765625,0,False,False,3862,8,1→2
295,run_000295,30,5,2,CCW,LOADED,-1,3262,3362,2,3,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273954,True,171,2,0.00733631726494041,0.314056396484375,0,0.0056434268523565465,0.127838134765625,0,False,False,3862,8,2→3
296,run_000296,30,6,2,CCW,LOADED,-1,3362,3462,3,4,5,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274939,True,171,2,0.0080574990911627,0.341888427734375,0,0.004604474655431799,0.093170166015625,0,False,False,3862,8,3→4
